material,r,V,p_int,q_int,recon,dissoc
carbon,2.2708602150537636,2.5623334583310403218983793029802325643414552136772040512716278654370078191264330E-19,0,0,0E-79,0
carbon,2.2723655913978495,2.5681363028410006745737484979701345406612514982130706622672831712422477484568129E-19,0,0,0E-79,0
carbon,2.2738709677419355,2.5739326000871585315454051626069620000047956368259980691650256278632716648755317E-19,0,0,0E-79,0
carbon,2.2753763440860215,2.5797223353629035079829357178421262939725772866192519883909189794494275487509528E-19,0,0,0E-79,0
carbon,2.2768817204301075,2.5855054941276036268579856938810596649022863424401258930387405956283227096139812E-19,0,0,0E-79,0
carbon,2.2783870967741935,2.5912820620056344970502195246028689106894937474028753854634244716657868355770548E-19,0,0,0E-79,0
carbon,2.27989247311828,2.5970520247854125740432712042947166183475259718107286485943912078202569280363350E-19,0,0,0E-79,0
carbon,2.2813978494623655,2.6028153684184213809828205775390006792202578805215439700217169948714383753461120E-19,0,0,0E-79,0
carbon,2.282903225806452,2.6085720790182763879461488224048324968079955673437297735963249055639808724763185E-19,0,0,0E-79,0
carbon,2.2844086021505374,2.6143221428597423447962161087552440404930023588488821705987490069893351347038258E-19,0,0,0E-79,0
carbon,2.285913978494624,2.6200655463778154026847660913454324505028673557607112458128594124724510756869124E-19,0,0,0E-79,0
carbon,2.2874193548387094,2.6258022761667463576956194253608001019225595118769691461014604381316387563149553E-19,0,0,0E-79,0
carbon,2.288924731182796,2.6315323189791369341103583875685388330245538797402669810726908349448809628953276E-19,0,0,0E-79,0
carbon,2.290430107526882,2.6372556617249718018659994166562033199635805258062416993388244880546432129560519E-19,0,0,0E-79,0
carbon,2.291935483870968,2.6429722914707126336496506403680454656127964700712176644638907443936929830248604E-19,0,0,0E-79,0
carbon,2.293440860215054,2.6486821954383640852172927173815126832073583082438611082880101925747746885942932E-19,0,0,0E-79,0
carbon,2.2949462365591398,2.6543853610045529414967335429241132517134986396432221554382930099428629097669912E-19,0,0,0E-79,0
carbon,2.2964516129032257,2.6600817756996173337751745062048420136894973540937292870583782236269083819953753E-19,0,0,0E-79,0
carbon,2.2979569892473117,2.6657714272066901108794334029581013978158823374962095704983156189128996712458113E-19,0,0,0E-79,0
carbon,2.299462365591398,2.6714543033607964584796331698406168241075786478295469134799831546946438362559961E-19,0,0,0E-79,0
carbon,2.3009677419354837,2.6771303921479453634382245800272180951147345815277821569883065968056183396151637E-19,0,0,0E-79,0
carbon,2.30247311827957,2.6827996817042463986924495229012800424811060045697105226746642833370105417462876E-19,0,0,0E-79,0
carbon,2.3039784946236557,2.6884621603149987494549821518381778907472763888036386582235915721106459158885552E-19,0,0,0E-79,0
carbon,2.305483870967742,2.6941178164138217424382086004483795028397841700398912628538426923119611704326885E-19,0,0,0E-79,0
carbon,2.306989247311828,2.6997666385817518454425359514750146756782217757394299099710847675370510602279579E-19,0,0,0E-79,0
carbon,2.308494623655914,2.7054086155463808022824340309847302539637084138830391603134829415710967207614722E-19,0,0,0E-79,0
carbon,2.31,2.7110437361809693671160849839497560996897056919672531865562039768728354997799819E-19,0,0,0E-79,0
iron,1.24,8.0600753360571301331351081335121847932362178794372783807198820772830955880878480E-18,0,0,0E-79,1
iron,1.2424242424242424,7.9997027874196953984354512804426710211934667564960736653389018426065484394290379E-18,0,0,0E-79,1
iron,1.2448484848484849,7.9397315805038847956717570636371060180931406857384715132430747101965780022717370E-18,0,0,0E-79,1
iron,1.2472727272727273,7.8801592385628003103138864786934206433261782476170483932693728666680982727477795E-18,0,0,0E-79,1
iron,1.2496969696969698,7.8209832996490852509900888024808058455279281781517175961858453803394658613061047E-18,0,0,0E-79,1
iron,1.2521212121212122,7.7622013165278102689653508170275930249096336300183059819412125464832210265374136E-18,0,0,0E-79,1
iron,1.2545454545454546,7.7038108565898976157070997630059248233181450909825628187408890787866605761636166E-18,0,0,0E-79,1
iron,1.2569696969696968,7.6458095017660112438935007706846178069075887890737379575963282532107402949511928E-18,0,0,0E-79,1
iron,1.2593939393939393,7.5881948484409359871356389345224824170333740256180926597936246179672492411153804E-18,0,0,0E-79,1
iron,1.2618181818181817,7.5309645073685546581481323519946368706267171343899307992927086612967180129479405E-18,0,0,0E-79,1
iron,1.2642424242424242,7.4741161035871889454198197907669763600809623055041310592016118866009369066956183E-18,0,0,0E-79,1
iron,1.2666666666666666,7.4176472763355460907499520435385372825460160781761600670390175336917896950651815E-18,0,0,0E-79,1
iron,1.269090909090909,7.3615556789690678452312670895478259295951760516471222436188954175159466050076186E-18,0,0,0E-79,1
iron,1.2715151515151515,7.3058389788768647736095120811847181067883242237599242034322691587169078392647866E-18,0,0,0E-79,1
iron,1.273939393939394,7.2504948573990343116179716168236044353104758713743516018380148258108799170612545E-18,0,0,0E-79,1
iron,1.2763636363636364,7.1955210097445268586505891216592884819915766963906037958501654152633921496049521E-18,0,0,0E-79,1
iron,1.2787878787878788,7.1409151449095045141582019909505619061617550101900972504003709139472189952597521E-18,0,0,0E-79,1
iron,1.2812121212121212,7.0866749855960813322297716381414970446489530410777047330258683624658417980917470E-18,0,0,0E-79,1
iron,1.2836363636363637,7.0327982681316754875856202545850372982646788880437925864755110772269627254611033E-18,0,0,0E-79,1
iron,1.2860606060606061,6.9792827423887241375920875939717622940450830644483308291186471702464822492790753E-18,0,0,0E-79,1
iron,1.2884848484848486,6.9261261717049006364689965101365000309292006651800679597532356583441932034813481E-18,0,0,0E-79,1
iron,1.290909090909091,6.8733263328038392108492381087225732664541703605081459437690061565415817347982414E-18,0,0,0E-79,1
iron,1.2933333333333332,6.8208810157162465218305037873603273265236663116456281569878150772417348810026819E-18,0,0,0E-79,1
iron,1.2957575757575757,6.7687880237015287587011341550962435491129237570328728085060569059166262330938940E-18,0,0,0E-79,1
iron,1.298181818181818,6.7170451731698829441755078687774611233099108098562611479044870415815388546314882E-18,0,0,0E-79,1
iron,1.3006060606060605,6.6656502936047897818570501593073440548407241148577868844101877153731624167482927E-18,0,0,0E-79,1
iron,1.303030303030303,6.6146012274860133597254901046543920371598886373423128023995241187288355578058591E-18,0,0,0E-79,1
iron,1.3054545454545454,6.5638958302130357714545052533272852293807891664093218571662878235346993118108385E-18,0,0,0E-79,1
iron,1.3078787878787879,6.5135319700289244689762492759618807050268947881583558335823422367164994662130747E-18,0,0,0E-79,1
iron,1.3103030303030303,6.4635075279446512231862131015870392906591575584493644416242439341454383407670464E-18,0,0,0E-79,1
iron,1.3127272727272727,6.4138203976638683468019993057033309862388537062358535770924092448480065085692218E-18,0,0,0E-79,1
iron,1.3151515151515152,6.3644684855080995390682339002347053242906929329230756804827657332938195885012824E-18,0,0,0E-79,1
iron,1.3175757575757576,6.3154497103423996883989144729689729138778881681271096692200200249055619882255957E-18,0,0,0E-79,1
iron,1.32,6.2667620035014118526865379618267790206883174879492521194406621608094062550607004E-18,0,0,0E-79,1
iron,1.3224242424242423,6.2184033087159004629325872775306434384971101206873816081309929394609500957596348E-18,0,0,0E-79,1
iron,1.3248484848484847,6.1703715820396583370463709363490023272056497065339269818063834163849733728243177E-18,0,0,0E-79,1
iron,1.3272727272727272,6.1226647917769012873310903717921947078500370356670308051716811747190047414301887E-18,0,0,0E-79,1
iron,1.3296969696969696,6.0752809184100454009864650964156579594795123985112563194221982948136868192366862E-18,0,0,0E-79,1
iron,1.332121212121212,6.0282179545279234239431890873462957215898752921212024276895181706114753784001555E-18,0,0,0E-79,1
iron,1.3345454545454545,5.9814739047544065781033517659537960882867174961217611924434659013184540708078700E-18,0,0,0E-79,1
iron,1.336969696969697,5.9350467856774769934761291043732022796491392539286976081907457772541337941094555E-18,0,0,0E-79,1
iron,1.3393939393939394,5.8889346257786755048078168914844693865973335369198510730260645717620190598135405E-18,0,0,0E-79,1
iron,1.3418181818181818,5.8431354653629695347828279279517073260838227235326196526831099842973447867399234E-18,0,0,0E-79,1
iron,1.3442424242424242,5.7976473564890683980392550835679469737269973742692789532206151886758621696514447E-18,0,0,0E-79,1
iron,1.3466666666666667,5.7524683629000900904788795326892159857120310817842789845383819955746102487315491E-18,0,0,0E-79,1
iron,1.3490909090909091,5.7075965599546923060548302644494679164556758052264457531543982044019841210088221E-18,0,0,0E-79,1
iron,1.3515151515151516,5.6630300345585388020186675504837385601063233865692637845283443690213577804182711E-18,0,0,0E-79,1
iron,1.353939393939394,5.6187668850962294058363897461419234577970907475101927042967358338532093693538973E-18,0,0,0E-79,1
iron,1.3563636363636364,5.5748052213636039999945431736410043660288006951202515565245605451440826168931993E-18,0,0,0E-79,1
iron,1.3587878787878789,5.5311431645004067727264209773265628550336309309382532599586729022255534259547929E-18,0,0,0E-79,1
iron,1.361212121212121,5.4877788469234378618367607664963115209548838244026697243788768564087831118713340E-18,0,0,0E-79,1
iron,1.3636363636363635,5.4447104122599641781828765694881669952862410343261388662725312983218944221423347E-18,0,0,0E-79,1
iron,1.366060606060606,5.4019360152816533080121806758435981825174076469112621671765772542320980222322137E-18,0,0,0E-79,1
iron,1.3684848484848484,5.3594538218388033463082805162807253944027704858894729654243418913376578065903594E-18,0,0,0E-79,1
iron,1.3709090909090909,5.3172620087949720358124196971191304402522799882213314455970969366714038746580211E-18,0,0,0E-79,1
iron,1.3733333333333333,5.2753587639620520549715556845856871004124453577202669038908349927044880299343916E-18,0,0,0E-79,1
iron,1.3757575757575757,5.2337422860356179835247011860085951893293175033656968190826545874361130011182269E-18,0,0,0E-79,1
iron,1.3781818181818182,5.1924107845307514273029389559798885371785962704730933589137826795001716299969050E-18,0,0,0E-79,1
iron,1.3806060606060606,5.1513624797181833648632877275678159339470504173336526262132736997001046518215227E-18,0,0,0E-79,1
iron,1.383030303030303,5.1105956025608261701679861026916614283854766622891092967411807890056691401547379E-18,0,0,0E-79,1
iron,1.3854545454545455,5.0701083946506897337910933741379993416161863343758839672156716575983853290071553E-18,0,0,0E-79,1
iron,1.387878787878788,5.0298991081461383282191595544712907042710838263435077860916688370465787651233845E-18,0,0,0E-79,1
iron,1.3903030303030302,4.9899660057095475533838757487267235513771019859057562115170486317227829128324792E-18,0,0,0E-79,1
iron,1.3927272727272726,4.9503073604452908963961333525502535247947276476480101405002695420224617931381597E-18,0,0,0E-79,1
iron,1.395151515151515,4.9109214558381226821174539973984860493363824993024573540522822319417190108987091E-18,0,0,0E-79,1
iron,1.3975757575757575,4.8718065856919021156734923491179139592213716372846788124560542487220109415044626E-18,0,0,0E-79,1
iron,1.4,4.8329610540686809105763743666401838969967882318313662266506038958810388218159152E-18,0,0,0E-79,1
iron,1.4024242424242424,4.7943831752281435932980055974049873918921815437605281082802189432715950000477903E-18,0,0,0E-79,1
iron,1.4048484848484848,4.7560712735674061210725907310383625108091960308147961656080586200047572451627650E-18,0,0,0E-79,1
iron,1.4072727272727272,4.7180236835611667043016461103538154428658688476089356636027883214074856662765883E-18,0,0,0E-79,1
iron,1.4096969696969697,4.6802387497022035810540951654076780496907548205498936228783865224697936153853700E-18,0,0,0E-79,1
iron,1.412121212121212,4.6427148264422374458592171585095409991711983829484583485557717186271813414072374E-18,0,0,0E-79,1
iron,1.4145454545454546,4.6054502781330931515887158389286669546395657480447202300199970749272223919256248E-18,0,0,0E-79,1
iron,1.416969696969697,4.5684434789682832002630044395875545758581704091552984556940180189345159046066535E-18,0,0,0E-79,1
iron,1.4193939393939394,4.5316928129248480864187954060705907013704541838042324337832315962006839574437314E-18,0,0,0E-79,1
iron,1.4218181818181819,4.4951966737055992909828835014233377035843313632542856736546955106376490608632004E-18,0,0,0E-79,1
iron,1.4242424242424243,4.4589534646816793767012814343989196293711341280571462431243470303739628962110145E-18,0,0,0E-79,1
iron,1.4266666666666665,4.4229615988354454864418814870458453382281951177773533144715136150354612435196550E-18,0,0,0E-79,1
iron,1.429090909090909,4.3872194987036975656682114425605127834972758092755042145511059093876111922697735E-18,0,0,0E-79,1
iron,1.4315151515151514,4.3517255963212594559835424609890393362376338742371076693331890834115939860562143E-18,0,0,0E-79,1
iron,1.4339393939393938,4.3164783331648587447070071095021958271197898735266360662084557452290437661573357E-18,0,0,0E-79,1
iron,1.4363636363636363,4.2814761600973324589872789967200857656472314008150151575002375069027778752883219E-18,0,0,0E-79,1
iron,1.4387878787878787,4.2467175373122131078391463898150397932578380980918818642824283635641887586832162E-18,0,0,0E-79,1
iron,1.4412121212121212,4.2122009342785526328551345423040227973681571667547671203885974926962683615518811E-18,0,0,0E-79,1
iron,1.4436363636363636,4.1779248296861585247699647773525955909406541337635555366859276135551504445405889E-18,0,0,0E-79,1
iron,1.446060606060606,4.1438877113910843046965053902288020913014992362948354598074854696687627739873686E-18,0,0,0E-79,1
iron,1.4484848484848485,4.1100880763614660717688132809984253506555366533810478385430499303041863803927426E-18,0,0,0E-79,1
iron,1.450909090909091,4.0765244306236908096113082050379593750977019673648412030807463225087418913137461E-18,0,0,0E-79,1
iron,1.4533333333333334,4.0431952892088445803813600972375383002505574114146079840219477035272752409061923E-18,0,0,0E-79,1
iron,1.4557575757575758,4.0100991760994931960721755714596157662711291391335728260194303395857522267546599E-18,0,0,0E-79,1
iron,1.458181818181818,3.9772346241767916999592043462749495247600290233003454406137129215823909104376365E-18,0,0,0E-79,1
iron,1.4606060606060605,3.9446001751678572079125822115872666516682350015345705735380386558749251154999572E-18,0,0,0E-79,1
iron,1.463030303030303,3.9121943795935101394389089958570613019015517000303393771885199176247750143920582E-18,0,0,0E-79,1
iron,1.4654545454545453,3.8800157967162713670007031011653952107223744135797981580224637592164152602769783E-18,0,0,0E-79,1
iron,1.4678787878787878,3.8480629944886783113122347873128431657582178467711538512759705072054808629215768E-18,0,0,0E-79,1
iron,1.4703030303030302,3.8163345495019197568952553959400261510991317313546154972305894756269363587575791E-18,0,0,0E-79,1
iron,1.4727272727272727,3.7848290469347459348302611641833939464410659175625114415293075945969751793048424E-18,0,0,0E-79,1
iron,1.475151515151515,3.7535450805027183351172200013989518239025684945962638043684651436144777193816373E-18,0,0,0E-79,1
iron,1.4775757575757575,3.7224812524076854656577099815680362808391081180905509090093071819862277679474234E-18,0,0,0E-79,1
iron,1.48,3.6916361732876411562991972187692569311515063291214069861761251824342943455210768E-18,0,0,0E-79,1
iron,1.4824242424242424,3.6610084621668106648875032159880849414087757058670943453669787685268253344513322E-18,0,0,0E-79,1
iron,1.4848484848484849,3.6305967464060487426047658406139944991920115796164153426397160467567682692292300E-18,0,0,0E-79,1
iron,1.4872727272727273,3.6003996616535599790310398059668415488846859833279619322614438524017495731866620E-18,0,0,0E-79,1
iron,1.4896969696969697,3.5704158517958393038066914812433710035034119660796503866508759586018045848533105E-18,0,0,0E-79,1
iron,1.4921212121212122,3.5406439689089744638769846360715920562441320285578977400056653607678210430936523E-18,0,0,0E-79,1
iron,1.4945454545454546,3.5110826732101837496048417725595313384870133789433377508764839963654386583949592E-18,0,0,0E-79,1
iron,1.4969696969696968,3.4817306330096518248959874489604806248334852936914745911717945297578862968988457E-18,0,0,0E-79,1
iron,1.4993939393939393,3.4525865246626505326229179771964878482847020002235882643168241055860009489382975E-18,0,0,0E-79,1
iron,1.5018181818181817,3.4236490325219487879207483674195839454274064493969084840853171954087635772897477E-18,0,0,0E-79,1
iron,1.5042424242424242,3.3949168488904767291411800886775284873945722915981791166236373392241997345807639E-18,0,0,0E-79,1
iron,1.5066666666666666,3.3663886739742958104029555809058619214340649188013997866101024181307910843319444E-18,0,0,0E-79,1
iron,1.509090909090909,3.3380632158358085464646047641877304774257717616019323998663890413614310801994605E-18,0,0,0E-79,1
iron,1.5115151515151515,3.3099391903472926515799710040117561117917144135302476722579961747689205457894345E-18,0,0,0E-79,1
iron,1.513939393939394,3.2820153211446547929115137654341348872755342238131278751445192058247406359196426E-18,0,0,0E-79,1
iron,1.5163636363636364,3.2542903395814941700098040234267907912534412430439437287414052407503008946605891E-18,0,0,0E-79,1
iron,1.5187878787878786,3.2267629846834143040241430988721824562599563016524376291729189006867385145610579E-18,0,0,0E-79,1
iron,1.521212121212121,3.1994320031025989873306796904687878467988516429164302695574986858991984106329657E-18,0,0,0E-79,1
iron,1.5236363636363637,3.1722961490726842912998112353085892997293540511663496885781859406421446714905415E-18,0,0,0E-79,1
iron,1.526060606060606,3.1453541843638692800409136127489869565918283185396682757046681851388674614772704E-18,0,0,0E-79,1
iron,1.5284848484848483,3.1186048782382778267201368363949566665392922499539848019095455350997142750280052E-18,0,0,0E-79,1
iron,1.5309090909090908,3.0920470074056155158058766546351085290806121908050518566756317399661710995941583E-18,0,0,0E-79,1
iron,1.5333333333333332,3.0656793559790701167260956380375223909578626322244915444321165286080094879748377E-18,0,0,0E-79,1
iron,1.5357575757575757,3.0395007154314621192390751626269991072078494558469935199588393546616469323443712E-18,0,0,0E-79,1
iron,1.538181818181818,3.0135098845516745675934188785342971624595503476740387582704061537080378705727895E-18,0,0,0E-79,1
iron,1.5406060606060605,2.9877056694013010687911808637173286530751898266821647656073718210465741421826215E-18,0,0,0E-79,1
iron,1.543030303030303,2.9620868832715959908134538358035212713958549185422892705682953847129936564285821E-18,0,0,0E-79,1
iron,1.5454545454545454,2.9366523466406402149439494173980894627909693695037443794322735159714201034384324E-18,0,0,0E-79,1
iron,1.5478787878787879,2.9114008871307692808930079864367916235820432732628454868597259423740204969901766E-18,0,0,0E-79,1
iron,1.5503030303030303,2.8863313394662539779033491311179034612933889642260703318399352724528478142048609E-18,0,0,0E-79,1
iron,1.5527272727272727,2.8614425454312268108217859756816432334603882623294909499923412617143807844172676E-18,0,0,0E-79,1
iron,1.5551515151515152,2.8367333538278524169354538787161344930104224265923667981483714107008020184503293E-18,0,0,0E-79,1
iron,1.5575757575757576,2.8122026204347517012717435121747187456973357095691665632870394746468862013115748E-18,0,0,0E-79,1
iron,1.56,2.7878492079656570001394813891160549359194985007291659519429765039234984603714245E-18,0,0,0E-79,1
iron,1.5624242424242423,2.7636719860283184514681273498686258705118676103479188686383345181058172409772767E-18,0,0,0E-79,1
iron,1.5648484848484847,2.7396698310836486666405786739332098408141492860090503762984111982131749441207017E-18,0,0,0E-79,1
iron,1.5672727272727272,2.7158416264051136723533738075769267970415224900854027862344419860421861012760519E-18,0,0,0E-79,1
iron,1.5696969696969696,2.6921862620383451627675284641160679213350038002100767900350439500520741730387584E-18,0,0,0E-79,1
iron,1.572121212121212,2.6687026347610102665421133042333802904998852932823177650201587118000210941598781E-18,0,0,0E-79,1
iron,1.5745454545454545,2.6453896480428929211601746273469502894847645507376018225120330797448846081106879E-18,0,0,0E-79,1
iron,1.576969696969697,2.6222462120062382508059632093213531096539829135445183450012882129975321267648350E-18,0,0,0E-79,1
iron,1.5793939393939394,2.5992712433863075112221124505437299011257252645154046515511869237676204699008065E-18,0,0,0E-79,1
iron,1.5818181818181818,2.5764636654921644629687094546467774692134562460808372071329664502893486003472294E-18,0,0,0E-79,1
iron,1.5842424242424242,2.5538224081677055996973577653700475775660879769937493124953127133481350243297867E-18,0,0,0E-79,1
iron,1.5866666666666667,2.5313464077529100782345792526937082088396751456868968967772848936197897838575264E-18,0,0,0E-79,1
iron,1.589090909090909,2.5090346070453148595811893938046575982059907879004807586065125452165618260972034E-18,0,0,0E-79,1
iron,1.5915151515151513,2.4868859552617255657467898638939684963458077655428299885836610700544302787103900E-18,0,0,0E-79,1
iron,1.5939393939393938,2.4648994080001346622723999338001556775301944287333463125494927820318832932759280E-18,0,0,0E-79,1
iron,1.5963636363636362,2.4430739272018865875053769599804123475851799917077992710353053919649662921528922E-18,0,0,0E-79,1
iron,1.5987878787878786,2.4214084811140378096516402047088807668454431809063194331578526570342072177004378E-18,0,0,0E-79,1
iron,1.601212121212121,2.3999020442519657607993020390815109409697690294439414597808238544062194919535557E-18,0,0,0E-79,1
iron,1.6036363636363635,2.3785535973621667726264277124368062761787720152858067701492915618930169277544419E-18,0,0,0E-79,1
iron,1.606060606060606,2.3573621273853108406825806396653089855707723444179341965430910983887397543992313E-18,0,0,0E-79,1
iron,1.6084848484848484,2.3363266274194682246583511123363330351647243795078612543091736035741549156350175E-18,0,0,0E-79,1
iron,1.6109090909090908,2.3154460966835846468989269629265938978151683056973248164328859028529250120018782E-18,0,0,0E-79,1
iron,1.6133333333333333,2.2947195404811596659225287538393572852986584790489022046704866460145644287464314E-18,0,0,0E-79,1
iron,1.6157575757575757,2.2741459701641363234813624425925192090661128950429913232383495466485907911591226E-18,0,0,0E-79,1
iron,1.6181818181818182,2.2537244030970133238218500478680408659195803985159589660604346285655402050084263E-18,0,0,0E-79,1
iron,1.6206060606060606,2.2334538626211484824471187217555588986266073262624967271605255537069180030258874E-18,0,0,0E-79,1
iron,1.623030303030303,2.2133333780192814171012936297133112511305697211899776318081279787289462161292955E-18,0,0,0E-79,1
iron,1.6254545454545455,2.1933619844802818147530556610936285720428759954790561886500972454851752751126329E-18,0,0,0E-79,1
iron,1.627878787878788,2.1735387230640721955863881799838434862488999675922553494083389708081150863036287E-18,0,0,0E-79,1
iron,1.6303030303030301,2.1538626406667818784099353952873678761371230386185792176667753611258996875390206E-18,0,0,0E-79,1
iron,1.6327272727272726,2.1343327899860817641654910160687193900794839607834075269937728921500665819707608E-18,0,0,0E-79,1
iron,1.635151515151515,2.1149482294867592410826751786294305747845057012583013752073108301108524736641991E-18,0,0,0E-79,1
iron,1.6375757575757575,2.0957080233664565424337708553444655783834584431068662035060103776119640219103746E-18,0,0,0E-79,1
iron,1.64,2.0766112415216318039666733395383516741312436542914682718243204929670225775327111E-18,0,0,0E-79,1
iron,1.6424242424242423,2.0576569595137105629189321071827570500029295230223081002842583838907146368328993E-18,0,0,0E-79,1
iron,1.6448484848484848,2.0388442585354443414948928465987412755194383732737592138248193321871141384612870E-18,0,0,0E-79,1
iron,1.6472727272727272,2.0201722253774588898766830893542199435404761279608482615408013146474510502806646E-18,0,0,0E-79,1
iron,1.6496969696969697,2.0016399523950061931902549126850071833923722500302367558741685739009527900839037E-18,0,0,0E-79,1
iron,1.652121212121212,1.9832465374749027757277520044993090629784614997939702757794721490369149059876840E-18,0,0,0E-79,1
iron,1.6545454545454545,1.9649910840026657636411337526112558019982249634430663822610483119959487629113472E-18,0,0,0E-79,1
iron,1.656969696969697,1.9468727008298466225592457451384153299000603233990166646320634989607914777468602E-18,0,0,0E-79,1
iron,1.6593939393939392,1.9288905022415569305962902714432599878319682451261733709459159171164906480864124E-18,0,0,0E-79,1
iron,1.6618181818181816,1.9110436079241642319319885679577407951520548649547009259876549282119403665350393E-18,0,0,0E-79,1
iron,1.664242424242424,1.8933311429332147381441820963783865457173405558192233288150508125950878637383428E-18,0,0,0E-79,1
iron,1.6666666666666665,1.8757522376615050395481345105858286181939061816283417460338472726100809373974181E-18,0,0,0E-79,1
iron,1.669090909090909,1.8583060278073754866600472033961358286152049358607154177512117800448091817767474E-18,0,0,0E-79,1
iron,1.6715151515151514,1.8409916543431607988501558403992922443745735362054207447651887831329933908751744E-18,0,0,0E-79,1
iron,1.6739393939393938,1.8238082634838480909016032437365562341986838580637892628733573474293882164255490E-18,0,0,0E-79,1
iron,1.6763636363636363,1.8067550066559046821688263485356305753304909465450621582614751103891500536762611E-18,0,0,0E-79,1
iron,1.6787878787878787,1.7898310404662968032913724114994036937788216029676463424279043255043410841828280E-18,0,0,0E-79,1
iron,1.6812121212121212,1.7730355266716837713107351557480167567521287894971089981629721986106482173957023E-18,0,0,0E-79,1
iron,1.6836363636363636,1.7563676321478045725220527271010894969515790594041179469209218550381409550446974E-18,0,0,0E-79,1
iron,1.686060606060606,1.7398265288590268096897171419701139632611310799052129761244571108298039848540505E-18,0,0,0E-79,1
iron,1.6884848484848485,1.7234113938280903789239377985413147334005523975829485593093310558885043397756780E-18,0,0,0E-79,1
iron,1.690909090909091,1.7071214091060211644967108857554860109247927974370363272611382800026082419235913E-18,0,0,0E-79,1
iron,1.6933333333333334,1.6909557617422236677967841397305897579185777783115119348356115143346466713939778E-18,0,0,0E-79,1
iron,1.6957575757575756,1.6749136437547441869335512202341368885572179817331270748975319534045564222248435E-18,0,0,0E-79,1
iron,1.698181818181818,1.6589942521007167140498895955395901440204795213056428126399357028645740256659162E-18,0,0,0E-79,1
iron,1.7006060606060605,1.6431967886469768974800036676810540044567141602316183655594260802366233631510134E-18,0,0,0E-79,1
iron,1.703030303030303,1.6275204601408533901113260280081862450521664658001119190046962635260621174852778E-18,0,0,0E-79,1
iron,1.7054545454545453,1.6119644781811278560988930657855164448198650208900132052044562306112552573414109E-18,0,0,0E-79,1
iron,1.7078787878787878,1.5965280591891549968021253134423467876562885255441953502262540937352649990200495E-18,0,0,0E-79,1
iron,1.7103030303030302,1.5812104243801752879892176240407705116477549754250513400487171608389970612377383E-18,0,0,0E-79,1
iron,1.7127272727272727,1.5660107997347792943346912475835470175891405102261342692361777342447903858029383E-18,0,0,0E-79,1
iron,1.715151515151515,1.5509284159705406852188059138154004224902906454149371294336866347175850469493177E-18,0,0,0E-79,1
iron,1.7175757575757575,1.5359625085138235170741110366081313084418837131266257549250642225108002955414147E-18,0,0,0E-79,1
iron,1.72,1.5211123174717474456830898362442129300212504498151252113874535207642672238036495E-18,0,0,0E-79,1
iron,1.7224242424242424,1.5063770876043227734411974459319546028014130974912648836856480252713322496301133E-18,0,0,0E-79,1
iron,1.7248484848484846,1.4917560682967489466405238389773919532229598698387116411407162126844740175086841E-18,0,0,0E-79,1
iron,1.727272727272727,1.4772485135318642909814572394742529565184059231455094716185278937252871518732153E-18,0,0,0E-79,1
iron,1.7296969696969695,1.4628536818627855000694521510160090811294819352578533883356124010625085422280963E-18,0,0,0E-79,1
iron,1.732121212121212,1.4485708363856733943987773389731791656095398208526763163868657231452690255616011E-18,0,0,0E-79,1
iron,1.7345454545454544,1.4343992447126841099115092947930894926474617972895073943771450470048461637087340E-18,0,0,0E-79,1
iron,1.7369696969696968,1.4203381789450676062475856053026108277150267075457731413106325332721050512276634E-18,0,0,0E-79,1
iron,1.7393939393939393,1.4063869156464249529158188805557516892049530904687787470447635302367127001528274E-18,0,0,0E-79,1
iron,1.7418181818181817,1.3925447358161334246947864773706124398194903700656774419201719223846239024143966E-18,0,0,0E-79,1
iron,1.7442424242424241,1.3788109248629085685603377553351131732762752626194011446520888030521558250657695E-18,0,0,0E-79,1
iron,1.7466666666666666,1.3651847725785372531493987663504896222319453057752838045585636560245396854523208E-18,0,0,0E-79,1
iron,1.749090909090909,1.3516655731117629355630835827622733946192250743737182257427008398256038106953847E-18,0,0,0E-79,1
iron,1.7515151515151515,1.3382526249423158107424993971675253236691199492985613972928789528991348252710055E-18,0,0,0E-79,1
iron,1.753939393939394,1.3249452308551068910185847266754049933565485108322177444420943757548436978082193E-18,0,0,0E-79,1
iron,1.7563636363636363,1.3117426979145667207526034011084340712089233862411412648547922682564464002996835E-18,0,0,0E-79,1
iron,1.7587878787878788,1.2986443374391333775508589022443156576101020926651339182579983401118641404854841E-18,0,0,0E-79,1
iron,1.7612121212121212,1.2856494649758998353893523314194535698630863619999476730929152177439306483430653E-18,0,0,0E-79,1
iron,1.7636363636363637,1.2727574002753972579623471127826146660842912612358134252577649812356760654661284E-18,0,0,0E-79,1
iron,1.7660606060606059,1.2599674672665430071015422444416792409880502361422717724718211335863893025310156E-18,0,0,0E-79,1
iron,1.7684848484848483,1.2472789940317151209281128710406828816801020771889098121977474335887160498719396E-18,0,0,0E-79,1
iron,1.7709090909090908,1.2346913127819910531384557201144253061265210280471757023494083854659019959540102E-18,0,0,0E-79,1
iron,1.7733333333333332,1.2222037598325285126997264668142313564919063764959223570191009616985438912258172E-18,0,0,0E-79,1
iron,1.7757575757575756,1.2098156755780845849253069012116764271713901287156230469777328818199194666449477E-18,0,0,0E-79,1
iron,1.778181818181818,1.1975264044686792316480282694425976851461040907320140421294303987673645808305550E-18,0,0,0E-79,1
