material,Z,r,V,p_int,q_int,recon,dissoc
titanium,22,2.4044330400782017,3.6427968460289499358762325778196629239247720859857015383305554213462273519903642E-19,0,0,0E-79,0
titanium,22,2.4072971652003914,3.5895537099978770678421482021315082598705758721810919857566215190293651246024285E-19,0,0,0E-79,0
titanium,22,2.410161290322581,3.5368832096203125165090113761304608998643865590844633890947406021538022954485384E-19,0,0,0E-79,0
titanium,22,2.4130254154447703,3.4847807088290779289673201772785525859294902542344402805820898519991380378428455E-19,0,0,0E-79,0
titanium,22,2.41588954056696,3.4332416057630170155038070838206550770670418137445511521423799947219939081116842E-19,0,0,0E-79,0
titanium,22,2.4187536656891497,3.3822613325243118799528757580534861613459842903540936404551186648395424222138175E-19,0,0,0E-79,0
titanium,22,2.4216177908113394,3.3318353549374272546263880943501271248440841524915284832636038660079844630567544E-19,0,0,0E-79,0
titanium,22,2.424481915933529,3.2819591723097709560110365772886648755192357359216968082893589813994078093602942E-19,0,0,0E-79,0
titanium,22,2.427346041055719,3.2326283171940014382762643721735154634064375429363270195510518019843181023288577E-19,0,0,0E-79,0
titanium,22,2.4302101661779085,3.1838383551520385844061157477739758490731562117424743430233003563017108893678185E-19,0,0,0E-79,0
titanium,22,2.4330742913000982,3.1355848845206337309637078109422849296733966865580447039610450069321521239720818E-19,0,0,0E-79,0
titanium,22,2.435938416422288,3.0878635361786664199376503006124836390268650485817005549665285964134166680988171E-19,0,0,0E-79,0
titanium,22,2.438802541544477,3.0406699733160217455378361659204885123659405160843049411767713481209731669591663E-19,0,0,0E-79,0
titanium,22,2.441666666666667,2.9939998912040223936543481267712004304338048665836144471449585240602288036904910E-19,0,0,0E-79,0
titanium,22,2.4445307917888566,2.9478490169676153621417403556076718027572326330582291377502772943900706902026389E-19,0,0,0E-79,0
titanium,22,2.4473949169110463,2.9022131093589671903614639070041325038592021995933843814203622562542493354236028E-19,0,0,0E-79,0
titanium,22,2.450259042033236,2.8570879585327619723212069977656391167714193298695481637333157955235084068958201E-19,0,0,0E-79,0
titanium,22,2.4531231671554257,2.8124693858230144216878973798339191639180925603883326391066769933562954694916499E-19,0,0,0E-79,0
titanium,22,2.455987292277615,2.7683532435214585361283061699776866617443762473637039229433803333573435354940217E-19,0,0,0E-79,0
titanium,22,2.4588514173998046,2.7247354146574511709960103757821065154107522417162655506322045804322157393190385E-19,0,0,0E-79,0
titanium,22,2.4617155425219943,2.6816118127794645986269728418491047553840072747400722679493723818163700645648938E-19,0,0,0E-79,0
titanium,22,2.464579667644184,2.6389783817380570218050309162873941849011080042985957515861699529100187128617577E-19,0,0,0E-79,0
titanium,22,2.4674437927663737,2.5968310954703726384434337143313790844024267149346162996002820538719225504058891E-19,0,0,0E-79,0
titanium,22,2.4703079178885634,2.5551659577861465730633491943674009267013482125557439652491569707429981580850272E-19,0,0,0E-79,0
titanium,22,2.473172043010753,2.5139790021552027368086778437275228349545682941618770868130422176516757808942448E-19,0,0,0E-79,0
titanium,22,2.476036168132943,2.4732662914964229923349339103120084217046506168335041823643459943826754866343471E-19,0,0,0E-79,0
titanium,22,2.4789002932551325,2.4330239179682271835177392797350202294365935297508768225088550197614060030793887E-19,0,0,0E-79,0
titanium,22,2.481764418377322,2.3932480027604472157518426279859741936660712807332487971523189480599271314619403E-19,0,0,0E-79,0
titanium,22,2.4846285434995115,2.3539346958877201738633906229721470740462825203539593921929731177362432679569304E-19,0,0,0E-79,0
titanium,22,2.487492668621701,2.3150801759842893586748329385829290141003390220216994656253475911307843150883222E-19,0,0,0E-79,0
titanium,22,2.490356793743891,2.2766806501002379700932958965582393979686485811751119875802084730456915553153209E-19,0,0,0E-79,0
titanium,22,2.49322091886608,2.2387323534991850345547211120920049033016298798772329502421125959142818851530311E-19,0,0,0E-79,0
titanium,22,2.49608504398827,2.2012315494572872905303427304430348260077602239454680426191667154918379822130010E-19,0,0,0E-79,0
titanium,22,2.4989491691104595,2.1641745290638096314292141842655128442456594486981512676093139768856272404526159E-19,0,0,0E-79,0
titanium,22,2.501813294232649,2.1275576110229231623674578683636552396435170879958728823900836698105422353948214E-19,0,0,0E-79,0
titanium,22,2.504677419354839,2.0913771414569858353777520998120943445888358955302782964772728096336750851898205E-19,0,0,0E-79,0
titanium,22,2.5075415444770286,2.0556294937111875609206741868906035199411827066135458266800526991690745698254476E-19,0,0,0E-79,0
titanium,22,2.5104056695992183,2.0203110681595068513574109840649628971756956989791797245604833203446016129888523E-19,0,0,0E-79,0
titanium,22,2.513269794721408,1.9854182920120829286627305700809704113403652601320858182904506450981788029572892E-19,0,0,0E-79,0
titanium,22,2.5161339198435977,1.9509476191238992073250199110897299325156415270962115482008780332498559542250376E-19,0,0,0E-79,0
titanium,22,2.5189980449657874,1.9168955298048130076201147334284608624678434452332082272097642947664678377573606E-19,0,0,0E-79,0
titanium,22,2.521862170087977,1.8832585306309120942040410757347051840453929819554946223565052065253795287453442E-19,0,0,0E-79,0
titanium,22,2.5247262952101663,1.8500331542571877122358201130197756744625753138522734511125047428108079272317238E-19,0,0,0E-79,0
titanium,22,2.527590420332356,1.8172159592315048601674342041751631533874122220679614586770993701866222726762059E-19,0,0,0E-79,0
titanium,22,2.5304545454545457,1.7848035298099067184478389359958335731818705919445767328848458200205783025872492E-19,0,0,0E-79,0
titanium,22,2.5333186705767354,1.7527924757731690948477524647874591147597913846013840906106251289457602275232411E-19,0,0,0E-79,0
titanium,22,2.5361827956989247,1.7211794322446630160762146970992380595055954677905218314951911600345855956501040E-19,0,0,0E-79,0
titanium,22,2.5390469208211144,1.6899610595094634466200773510845336118314146734655734136823444148182296233172190E-19,0,0,0E-79,0
titanium,22,2.541911045943304,1.6591340428347671542173602645526387400667980623304373850183181338329638914365312E-19,0,0,0E-79,0
titanium,22,2.544775171065494,1.6286950922915130802751060481738190857267229321411081704102520566016343917200480E-19,0,0,0E-79,0
titanium,22,2.5476392961876835,1.5986409425773001381707383788197244300594902621371102094318868941734235150432026E-19,0,0,0E-79,0
titanium,22,2.550503421309873,1.5689683528404874867298974851539219202396990774626909399642568082363555603152777E-19,0,0,0E-79,0
titanium,22,2.553367546432063,1.5396741065055690844119183648130981760326887350758208494879602015521029422034263E-19,0,0,0E-79,0
titanium,22,2.5562316715542526,1.5107550110997679840270684407891089585512480802503503292380456844965894429434362E-19,0,0,0E-79,0
titanium,22,2.5590957966764423,1.4822078980808003626454517678511454314138769643267166038844668424514080053064737E-19,0,0,0E-79,0
titanium,22,2.561959921798632,1.4540296226658926685941653921430208296296658054295789916213116492838585238270275E-19,0,0,0E-79,0
titanium,22,2.5648240469208217,1.4262170636619668638303468128180406277780338236631142788035594446572092841953157E-19,0,0,0E-79,0
titanium,22,2.567688172043011,1.3987671232970250482646418766613376595126411594837295895437308165902231449074991E-19,0,0,0E-79,0
titanium,22,2.5705522971652006,1.3716767270526941154254083396568493130116453552478079225394892569996635372022437E-19,0,0,0E-79,0
titanium,22,2.5734164222873903,1.3449428234979750221479393737484229168282219502720150408230576581288800772562239E-19,0,0,0E-79,0
titanium,22,2.5762805474095796,1.3185623841241297132491467091949190080067585348260758137860641556556904561141700E-19,0,0,0E-79,0
titanium,22,2.5791446725317693,1.2925324031807143582027113941800084302502192313101434216930067067773980463312457E-19,0,0,0E-79,0
titanium,22,2.582008797653959,1.2668498975127971628317768769479721652899948264441306773443772536250746814993001E-19,0,0,0E-79,0
titanium,22,2.5848729227761487,1.2415119063992772933469661496827867733175190595077720925912135278370318855663156E-19,0,0,0E-79,0
titanium,22,2.5877370478983384,1.2165154913923533669519550308615932896148501066648073630016806595870579664017578E-19,0,0,0E-79,0
titanium,22,2.590601173020528,1.1918577361581123312094481862710465700852462304484146601825040765453968893943222E-19,0,0,0E-79,0
titanium,22,2.5934652981427178,1.1675357463182286804714304320177073584791776678198755956600389322840935134219830E-19,0,0,0E-79,0
titanium,22,2.5963294232649075,1.1435466492927842434449412838970636955885808962845125087813116251253608951334523E-19,0,0,0E-79,0
titanium,22,2.599193548387097,1.1198875941441725875822021643493987139846442699959777135585137301000813194238887E-19,0,0,0E-79,0
titanium,22,2.602057673509287,1.0965557514220980574763760198447824988500062976306171442964163468281166072967603E-19,0,0,0E-79,0
titanium,22,2.6049217986314765,1.0735483130096848418113832210621868099561360171796967976217594358750859299240520E-19,0,0,0E-79,0
titanium,22,2.6077859237536662,1.0508624919706153355186112986516919389372743818891751656958446542074596222740986E-19,0,0,0E-79,0
titanium,22,2.610650048875856,1.0284955223973864635997018231419834047770676067136986060286884361329766839528967E-19,0,0,0E-79,0
titanium,22,2.6135141739980456,1.0064446592606031542862110986098058392117202941949074922978087821813273685531513E-19,0,0,0E-79,0
titanium,22,2.6163782991202353,9.8470717825932587067212945686270336689222005589653153294132001452833898301653836E-20,0,0,0E-79,0
titanium,22,2.6192424242424246,9.6328037567248285873505193850375890832775054600699099039871337437931576901559630E-20,0,0,0E-79,0
titanium,22,2.6221065493646143,9.4216156821129646640605621290593978669906414303353246818079517836929756835392869E-20,0,0,0E-79,0
titanium,22,2.624970674486804,9.2134809287277738851172878769537036423419829124541118532259828520606432318968655E-20,0,0,0E-79,0
titanium,22,2.6278347996089932,9.0083730679421796045200089623997345922266811967225005312894346155577764575426645E-20,0,0,0E-79,0
titanium,22,2.630698924731183,8.8062658710870108351964820676131954216116337265474280193892619659350368280094870E-20,0,0,0E-79,0
titanium,22,2.6335630498533726,8.6071333080165816259323233232759367893885189128750070893770655822393640126010542E-20,0,0,0E-79,0
titanium,22,2.6364271749755623,8.4109495456838574054285390255390086546629589295326046919943598768848932988330651E-20,0,0,0E-79,0
titanium,22,2.639291300097752,8.2176889467259222327669282313299276783719016740526978766307566981306895580071716E-20,0,0,0E-79,0
titanium,22,2.6421554252199417,8.0273260680592167767378088145002481688224098123130973982104316483281664866906362E-20,0,0,0E-79,0
titanium,22,2.6450195503421314,7.8398356594846615285912153288162427631953566198974686334428433775134029787368813E-20,0,0,0E-79,0
titanium,22,2.647883675464321,7.6551926623025544292650805982351006512634948322898926853706246125504284279606200E-20,0,0,0E-79,0
titanium,22,2.650747800586511,7.4733722079371248201581706698547439548755211491530634362959919616858635702604460E-20,0,0,0E-79,0
titanium,22,2.6536119257087005,7.2943496165708990013020089078275137989325702341095843724833896499687690173036240E-20,0,0,0E-79,0
titanium,22,2.6564760508308902,7.1181003957883221373510365989870361733092101172503567249539813936242735575368737E-20,0,0,0E-79,0
titanium,22,2.6593401759530795,6.9446002392292590772803263426786995459675140424372952283616802641391109034515897E-20,0,0,0E-79,0
titanium,22,2.662204301075269,6.7738250252516001416547218695710053711990423690958316036357427256838389343870494E-20,0,0,0E-79,0
titanium,22,2.665068426197459,6.6057508156034896728295309631084627526858092530971676995177910775247578314335507E-20,0,0,0E-79,0
titanium,22,2.6679325513196486,6.4403538541048223867291278443639444889887779883774262699871458977493860315916241E-20,0,0,0E-79,0
titanium,22,2.670796676441838,6.2776105653378006064557648581072144244765660778804657144111110882219738656543517E-20,0,0,0E-79,0
titanium,22,2.6736608015640275,6.1174975533468693405648891392518354291872071444240694718898295009905501419666935E-20,0,0,0E-79,0
titanium,22,2.676524926686217,5.9599916003477369958514744250332517049569061228896623604521082771196598103747170E-20,0,0,0E-79,0
titanium,22,2.679389051808407,5.8050696654453682043708800210169286531998174521589241027874618039923380944088036E-20,0,0,0E-79,0
titanium,22,2.6822531769305966,5.6527088833611328219395554404779617727583102400530879112435478921889684381288589E-20,0,0,0E-79,0
titanium,22,2.6851173020527863,5.5028865631686254955180646638524256850833995940573937092604546035399974578863290E-20,0,0,0E-79,0
titanium,22,2.687981427174976,5.3555801870386131696163871720543978271691142913298666153964198896774835283565390E-20,0,0,0E-79,0
titanium,22,2.6908455522971657,5.2107674089926435186908426618142442468843398265643443332192516122651644526378404E-20,0,0,0E-79,0
titanium,22,2.6937096774193554,5.0684260536654422648494587749465258420545950276787013974306142969316061738053034E-20,0,0,0E-79,0
titanium,22,2.696573802541545,4.9285341150759951404258313019715360387771454079582314036285304768507136289160454E-20,0,0,0E-79,0
titanium,22,2.6994379276637344,4.7910697554072447898049204444863671961485685211575315795098244732903616401386986E-20,0,0,0E-79,0
titanium,22,2.702302052785924,4.6560113037943346574340246019966021550422204398007079433811949740365710547075508E-20,0,0,0E-79,0
titanium,22,2.7051661779081138,4.5233372551214254227015798499712190899911786327682752048064815943991158964417647E-20,0,0,0E-79,0
titanium,22,2.7080303030303035,4.3930262688269086734067943280081626178305777426822202807674749049423562955217347E-20,0,0,0E-79,0
titanium,22,2.7108944281524927,4.2650571677170049376664704054146260973578208636944194379970153448651294162437669E-20,0,0,0E-79,0
titanium,22,2.7137585532746824,4.1394089367876363015486557853231908052578105521214791055966150103028759434683760E-20,0,0,0E-79,0
titanium,22,2.716622678396872,4.0160607220547705676467459506893335086569121156830661576745591915049858616823362E-20,0,0,0E-79,0
titanium,22,2.719486803519062,3.8949918293927272825800055764022447714056767806655410542368947105122814271567727E-20,0,0,0E-79,0
titanium,22,2.7223509286412515,3.7761817233808683275005044683761569301765006844673260910362504770203014024673720E-20,0,0,0E-79,0
titanium,22,2.725215053763441,3.6596100261581644952737530301275672905727894999742097108144049711136475347494888E-20,0,0,0E-79,0
titanium,22,2.728079178885631,3.5452565162859864861310149699450686973624600927929829656547065702726915742085096E-20,0,0,0E-79,0
titanium,22,2.7309433040078206,3.4331011276188787862033206350972336312754789480243015247441051057205656549902341E-20,0,0,0E-79,0
titanium,22,2.7338074291300103,3.3231239481831015378959119354721987878141509011877985203810170088363310658132770E-20,0,0,0E-79,0
titanium,22,2.7366715542522,3.2153052190632430594754077030302646816903069543722126873048078537450796788747094E-20,0,0,0E-79,0
titanium,22,2.7395356793743897,3.1096253332965490320729065283980703992643498945264361266487800225475546275614284E-20,0,0,0E-79,0
titanium,22,2.742399804496579,3.0060648347750678694785023258950464857861683569021399904143266833209316294493854E-20,0,0,0E-79,0
titanium,22,2.7452639296187686,2.9046044171554399469882149436481169602858053023853615154173089605503875073782516E-20,0,0,0E-79,0
titanium,22,2.7481280547409583,2.8052249227764762091187075393969741499378027933730667960238455367055709174208488E-20,0,0,0E-79,0
titanium,22,2.7509921798631476,2.7079073415842501463132746472377266170385405874268737185780859211012860773588807E-20,0,0,0E-79,0
titanium,22,2.7538563049853373,2.6126328100647162042215620048611435363806257818098674531589822006462771458469848E-20,0,0,0E-79,0
titanium,22,2.756720430107527,2.5193826101839712918726844041344408271810576153303800625428252629107556159817421E-20,0,0,0E-79,0
titanium,22,2.7595845552297167,2.4281381683358287175575042175701755765780990762788223324130952422920184188755273E-20,0,0,0E-79,0
titanium,22,2.7624486803519064,2.3388810542968610004895601776241995047675134389018847476082017555919454018271105E-20,0,0,0E-79,0
titanium,22,2.765312805474096,2.2515929801887810997694810849204645061028259390470059949684054060460491988421232E-20,0,0,0E-79,0
titanium,22,2.768176930596286,2.1662557994480978113206986676625946360260980892974517134847984810705863988049243E-20,0,0,0E-79,0
titanium,22,2.7710410557184755,2.0828515058030992082605054825125431425941215440796700283841664409855677878144755E-20,0,0,0E-79,0
titanium,22,2.773905180840665,2.0013622322578902611429727305107130777461393103081901939301695977581586549560346E-20,0,0,0E-79,0
titanium,22,2.776769305962855,1.9217702500837042425115810258460315346149237635669691415686791882311128391166854E-20,0,0,0E-79,0
titanium,22,2.7796334310850446,1.8440579678173061531334715052667097932078162626266107094269700053804884803824705E-20,0,0,0E-79,0
titanium,22,2.782497556207234,1.7682079302663370633779174297362037469516756309716340649176142647013140957649696E-20,0,0,0E-79,0
titanium,22,2.7853616813294235,1.6942028175217569626710567313442934753493282936864493849861696713232109734191529E-20,0,0,0E-79,0
titanium,22,2.788225806451613,1.6220254439772221183451627887185816925362881462592855286920971855596359021612438E-20,0,0,0E-79,0
titanium,22,2.791089931573803,1.5516587573553267659728464843706176122160155895553257703826492764647039306825496E-20,0,0,0E-79,0
titanium,22,2.793954056695992,1.4830858377407883358539443847100013203221369692759525371187987702921640347535988E-20,0,0,0E-79,0
titanium,22,2.796818181818182,1.4162898966202436861151453127481259820572328020470685467887534164346562624154425E-20,0,0,0E-79,0
titanium,22,2.7996823069403716,1.3512542759291033157835183292204564648458214954726494158330256025873758464960954E-20,0,0,0E-79,0
titanium,22,2.8025464320625613,1.2879624471048271850213282860789588509528479995887807237446789622386739885468916E-20,0,0,0E-79,0
titanium,22,2.805410557184751,1.2263980101470515329555704273993201976948972251886191514975317741525035337286134E-20,0,0,0E-79,0
titanium,22,2.8082746823069407,1.1665446926842606940885385762083104048245665931932812233709549694797407537804654E-20,0,0,0E-79,0
titanium,22,2.8111388074291304,1.1083863490470514807331120485512233356722535267759680669270030195215897205475220E-20,0,0,0E-79,0
titanium,22,2.81400293255132,1.0519069593479255851051735996293741952406197431408864419027153884101315043718582E-20,0,0,0E-79,0
titanium,22,2.8168670576735098,9.9709062856755336371269101955310358905719187645300228082573635939356434909868289E-21,0,0,0E-79,0
titanium,22,2.8197311827956995,9.4392158564750477742968145279475450401332801879556689041711496010034224694660316E-21,0,0,0E-79,0
titanium,22,2.822595307917889,8.9238418258933831466288682118656268533719373049307113717232044537829658219454142E-21,0,0,0E-79,0
titanium,22,2.8254594330400784,8.4246289356005526890170091198992025917324901384964905759513477914967842372440294E-21,0,0,0E-79,0
titanium,22,2.828323558162268,7.9414231400385878947602046653819356407476007225165480501879076795524608968119344E-21,0,0,0E-79,0
titanium,22,2.831187683284458,7.4740715976017872187061124055468580972245332450353494862292457393643231309684254E-21,0,0,0E-79,0
titanium,22,2.834051808406647,7.0224226618793154464383093264662691487072468821498457942226631616079066986534110E-21,0,0,0E-79,0
titanium,22,2.8369159335288368,6.5863258729585552927607189491703993517567918683824381977606094541203435335249977E-21,0,0,0E-79,0
titanium,22,2.839780058651027,6.1656319487913994202755672377787271277092390056416029876916003519401730750023695E-21,0,0,0E-79,0
titanium,22,2.8426441837732166,5.7601927766202839224391288629446363474809137165697462335181778482464277445902166E-21,0,0,0E-79,0
titanium,22,2.845508308895406,5.3698614044646854333630927599577395813817614247682937167944854472125879969181070E-21,0,0,0E-79,0
titanium,22,2.8483724340175955,4.9944920326681755457497804825191596393109894631797494339325919625261541746895816E-21,0,0,0E-79,0
titanium,22,2.8512365591397852,4.6339400055048827851622143561071748108776021904770803857087809691506050921164941E-21,0,0,0E-79,0
titanium,22,2.854100684261975,4.2880618028451530069415910119719547026918632589850601729335248981428263704965153E-21,0,0,0E-79,0
titanium,22,2.8569648093841646,3.9567150318800116562234565961203845617555436793442293407231330313572170365163338E-21,0,0,0E-79,0
titanium,22,2.8598289345063543,3.6397584189039326794467145972669518043508469769576733389913334559724738187986722E-21,0,0,0E-79,0
titanium,22,2.862693059628544,3.3370518011558043216270998167837881059047071046226479532698512030315957016616619E-21,0,0,0E-79,0
titanium,22,2.8655571847507337,3.0484561187173017276663276363201123107122423476699238672956863536714475082050687E-21,0,0,0E-79,0
titanium,22,2.8684213098729234,2.7738334064685143308078292775636047390424307187939427239709875310759396167449979E-21,0,0,0E-79,0
titanium,22,2.871285434995113,2.5130467861003566304280291104706856477455678646718266236292704672661296310864672E-21,0,0,0E-79,0
titanium,22,2.874149560117303,2.2659604581833005767746230564959730280537212996569419839218551835527707405485449E-21,0,0,0E-79,0
titanium,22,2.877013685239492,2.0324396942923807312810814388014908929413974535622388061600039256501757534083344E-21,0,0,0E-79,0
titanium,22,2.879877810361682,1.8123508291871579964604982344699696406809956008245457090781603377557069755168672E-21,0,0,0E-79,0
titanium,22,2.8827419354838715,1.6055612530479078357151478329574042769736349096164821201761606877751677136669817E-21,0,0,0E-79,0
titanium,22,2.8856060606060607,1.4119394037656659600162568479198918026728191856911948013106671355387912736881893E-21,0,0,0E-79,0
titanium,22,2.8884701857282504,1.2313547592872589242654800694671302750925124904780194242589248962385449857462806E-21,0,0,0E-79,0
titanium,22,2.89133431085044,1.0636778300144341666344304296590177370295376318919029320115886273022134682504932E-21,0,0,0E-79,0
titanium,22,2.89419843597263,9.0878015125640641043989360143719479733111561358242346516025569009640014452385974E-22,0,0,0E-79,0
titanium,22,2.8970625610948195,7.6653427573603822573749236258644692196296021439421539966331817445831406913220958E-22,0,0,0E-79,0
titanium,22,2.899926686217009,6.3681376614868508544312398470636990370765231652997408902516956666394611987680311E-22,0,0,0E-79,0
titanium,22,2.902790811339199,5.1949318777386739015981203461293119697201125624998870015940547555453536337689794E-22,0,0,0E-79,0
titanium,22,2.9056549364613886,4.1444810113913061614699415196767864546594510528435249064534099638549425113557418E-22,0,0,0E-79,0
titanium,22,2.9085190615835783,3.2155505473560420800041462790251055728980568930056098088480194953072943940474024E-22,0,0,0E-79,0
titanium,22,2.911383186705768,2.4069157778525787150756301601241457388690203150239326972792109340745570991286232E-22,0,0,0E-79,0
titanium,22,2.9142473118279577,1.7173617305919040651494834413577842998297375706805701382034329209342528246503407E-22,0,0,0E-79,0
titanium,22,2.917111436950147,1.1456830974674430221291695028531986199938204183017466660494693140423935860517975E-22,0,0,0E-79,0
titanium,22,2.9199755620723367,6.9068416375012322498740169540956033678770310275462116558827103566778086826718053E-23,0,0,0E-79,0
titanium,22,2.9228396871945264,3.5117873778504661199969369575871484653273323119525702354304972723420783789540102E-23,0,0,0E-79,0
titanium,22,2.925703812316716,1.2599008118469149521588022928017781101568125203612838231687218267667321527162752E-23,0,0,0E-79,0
titanium,22,2.9285679374389053,1.3950839516390906143079933020568420359661870630606242580346903851143260087101683E-24,0,0,0E-79,0
titanium,22,2.931432062561095,1.3902973480184006614699325483841366328479753387604016052678781427441028556322709E-24,0,0,0E-79,0
titanium,22,2.9342961876832847,1.2469769057375319895227708182861919164854092688528191013279342725511381950654949E-23,0,0,0E-79,0
titanium,22,2.9371603128054744,3.4519537724087270783388508200544466428830675746151078104610003345099463356664438E-23,0,0,0E-79,0
titanium,22,2.940024437927664,6.7426553150020740257008465464346151434910489848943157044556715196309042599368383E-23,0,0,0E-79,0
titanium,22,2.942888563049854,1.1107866960511311893506619745192893316225741822208944192214200965147243977771897E-22,0,0,0E-79,0
titanium,22,2.9457526881720435,1.6536463918527482324158094922374408954723956912420850670696006377412895891197328E-22,0,0,0E-79,0
titanium,22,2.948616813294233,2.3017410521739573904981359186472765551158597605349212850601873003414451685437596E-22,0,0,0E-79,0
titanium,22,2.951480938416423,3.0539759571099906821005603782946736989103298317920976918890673018944820174046099E-22,0,0,0E-79,0
titanium,22,2.9543450635386126,3.9092651685624286662853120066754644670878225624930023072471833354612333474212844E-22,0,0,0E-79,0
titanium,22,2.9572091886608023,4.8665314656809526526192667712816800690151868550737162076938863143126390517229035E-22,0,0,0E-79,0
titanium,22,2.9600733137829915,5.9247062807609920494322639032323263320024280310086973171653710107289432828424157E-22,0,0,0E-79,0
titanium,22,2.9629374389051812,7.0827296355972007844602149149334213735284077696817220237473213310986990864396998E-22,0,0,0E-79,0
titanium,22,2.965801564027371,8.3395500782858985443423352781190185528288031049924310047177766660942748244164783E-22,0,0,0E-79,0
titanium,22,2.96866568914956,9.6941246204766635547022751157457672560154172960368313928122108577067246821245610E-22,0,0,0E-79,0
titanium,22,2.97152981427175,1.1145418675070059892370564793975464766393204765132706166777806063599893934777555E-21,0,0,0E-79,0
titanium,22,2.9743939393939396,1.2692405994352583244804877489587701262703832026439404718521907810810465211684228E-21,0,0,0E-79,0
titanium,22,2.9772580645161293,1.4334068608575481352984768550865480885319175815212617281330102623766365607058697E-21,0,0,0E-79,0
titanium,22,2.980122189638319,1.6069396764965371053907652505657283251379169284598397814723628248222062203861624E-21,0,0,0E-79,0
titanium,22,2.9829863147605087,1.7897388867168934801820399683040397345353240714789062333534491719954192434511797E-21,0,0,0E-79,0
titanium,22,2.9858504398826984,1.9817051415126670524714765862119572085686084692045549456179217568125389347903989E-21,0,0,0E-79,0
titanium,22,2.988714565004888,2.1827398945373095260336587727024948994843437148015544310402052640552641847916855E-21,0,0,0E-79,0
titanium,22,2.9915786901270778,2.3927453971760881023052015417268067024926718473219699927513764290318898374763133E-21,0,0,0E-79,0
titanium,22,2.9944428152492675,2.6116246926604464882787477232553188479245019672885907881226182450831687939915846E-21,0,0,0E-79,0
titanium,22,2.997306940371457,2.8392816102242552301691111382737866835629519226977765851098683909969076431502874E-21,0,0,0E-79,0
titanium,22,3.0001710654936464,3.0756207593014805657602494856479396861884027547964069176314229557690699212563890E-21,0,0,0E-79,0
titanium,22,3.003035190615836,3.3205475237650351142639503196148564105149626049301758310917407148595167619817489E-21,0,0,0E-79,0
titanium,22,3.005899315738026,3.5739680562064963896310579298816965475866508048377988290419135110641986911565828E-21,0,0,0E-79,0
titanium,22,3.0087634408602155,3.8357892722563648187973590525646257562877965307273515117089303081883253897818985E-21,0,0,0E-79,0
titanium,22,3.0116275659824048,4.1059188449449472743568313522578029080846144654427781445060965656990542364540604E-21,0,0,0E-79,0
titanium,22,3.0144916911045945,4.3842651991030106221639083986684606077767281539186980479851893870170072493950214E-21,0,0,0E-79,0
titanium,22,3.017355816226784,4.6707375058021250857041969766822352971124786282203145057034505356589737145011314E-21,0,0,0E-79,0
titanium,22,3.020219941348974,4.9652456768348884694163425366119618663855653632338516642431953426932465788858565E-21,0,0,0E-79,0
titanium,22,3.0230840664711636,5.2677003592338285467651621243532388206137664466211427455767344978448174984104014E-21,0,0,0E-79,0
titanium,22,3.0259481915933533,5.5780129298298451078802423035896998999882601688005428225744315814790669911391013E-21,0,0,0E-79,0
titanium,22,3.028812316715543,5.8960954898488082078847578829829751379315411828878256384995190694878941247680511E-21,0,0,0E-79,0
titanium,22,3.0316764418377327,6.2218608595468337187314720773415815340893200250112136154483622642605669904402474E-21,0,0,0E-79,0
titanium,22,3.0345405669599224,6.5552225728836075225255068583420794636150852050774243320021266935580302023910898E-21,0,0,0E-79,0
titanium,22,3.037404692082112,6.8960948722335736031002953692113313537397202759454089689148709368968452784836688E-21,0,0,0E-79,0
titanium,22,3.0402688172043013,7.2443927031347342755184591179185522953530912181588050699142750453779663421238391E-21,0,0,0E-79,0
titanium,22,3.043132942326491,7.6000317090749150096746172532173266390717503850998545371088697548505543488594345E-21,0,0,0E-79,0
titanium,22,3.0459970674486807,7.9629282263147391630071144762784544452588356443128437950435321396521831606447465E-21,0,0,0E-79,0
titanium,22,3.0488611925708704,8.3329992787478489779399892474348839612114397277800115718643903381231179669887871E-21,0,0,0E-79,0
titanium,22,3.0517253176930597,8.7101625727974065843226358523365684176542202920423327361068140553020574819175419E-21,0,0,0E-79,0
titanium,22,3.0545894428152494,9.0943364923492159465749699682047624402743680048693719898933091319222167780742667E-21,0,0,0E-79,0
titanium,22,3.057453567937439,9.4854400937203579021329966608895764835436076354569624792154764077014859526689688E-21,0,0,0E-79,0
titanium,22,3.0603176930596288,9.8833931006642366551514870688418258727494427831706900166396377567478651018487747E-21,0,0,0E-79,0
titanium,22,3.0631818181818184,1.0288115899410696658850287760769125261985303266411684112131367399869196347754919E-20,0,0,0E-79,0
titanium,22,3.066045943304008,1.0699529533741828749892034789203082160157679696112953386409423254570055516358845E-20,0,0,0E-79,0
titanium,22,3.068910068426198,1.1117555700102603030586440403268974610610386107651249877623411459014147914371857E-20,0,0,0E-79,0
titanium,22,3.0717741935483875,1.1542116742746145675448947717848155070483536814552626812192274717914779653197023E-20,0,0,0E-79,0
titanium,22,3.0746383186705772,1.1973135648914233455975245324478668212866830208726636436200245528416196800010002E-20,0,0,0E-79,0
titanium,22,3.077502443792767,1.2410536044051341626146684792105029523083405336519226315167864381044240785062655E-20,0,0,0E-79,0
titanium,22,3.0803665689149566,1.2854242187053217581816784927716489387105053788232089655057108787990385770080598E-20,0,0,0E-79,0
titanium,22,3.083230694037146,1.3304178965549298684774896889102454579788250171177631635799876651555253110315085E-20,0,0,0E-79,0
