host_iso,probe,phase,t_ms,bus_mV,shunt_uV,current_uA,pulses
2026-09-03T20:54:10.526,tamiya_75026_v1,current_limited_stall,1360840,1197,24785,247850,0
2026-09-03T20:54:10.536,tamiya_75026_v1,current_limited_stall,1360850,1151,24510,245100,0
2026-09-03T20:54:10.546,tamiya_75026_v1,current_limited_stall,1360860,1174,24417,244175,0
2026-09-03T20:54:10.556,tamiya_75026_v1,current_limited_stall,1360870,1213,24635,246350,0
2026-09-03T20:54:10.567,tamiya_75026_v1,current_limited_stall,1360881,1231,24875,248750,0
2026-09-03T20:54:10.576,tamiya_75026_v1,current_limited_stall,1360890,1121,24392,243925,0
2026-09-03T20:54:10.586,tamiya_75026_v1,current_limited_stall,1360900,1099,24365,243650,0
2026-09-03T20:54:10.596,tamiya_75026_v1,current_limited_stall,1360910,1094,24375,243750,0
2026-09-03T20:54:10.607,tamiya_75026_v1,current_limited_stall,1360921,1093,24375,243750,0
2026-09-03T20:54:10.616,tamiya_75026_v1,current_limited_stall,1360930,1089,24375,243750,0
2026-09-03T20:54:10.626,tamiya_75026_v1,current_limited_stall,1360940,1107,24207,242075,0
2026-09-03T20:54:10.636,tamiya_75026_v1,current_limited_stall,1360950,1142,24332,243325,0
2026-09-03T20:54:10.646,tamiya_75026_v1,current_limited_stall,1360960,1238,24427,244275,0
2026-09-03T20:54:10.657,tamiya_75026_v1,current_limited_stall,1360971,1223,24470,244700,0
2026-09-03T20:54:10.667,tamiya_75026_v1,current_limited_stall,1360981,1206,24362,243625,0
2026-09-03T20:54:10.676,tamiya_75026_v1,current_limited_stall,1360990,1212,24372,243725,0
2026-09-03T20:54:10.686,tamiya_75026_v1,current_limited_stall,1361000,1190,24442,244425,0
2026-09-03T20:54:10.696,tamiya_75026_v1,current_limited_stall,1361010,1155,24350,243500,0
2026-09-03T20:54:10.706,tamiya_75026_v1,current_limited_stall,1361020,1207,24312,243125,0
2026-09-03T20:54:10.717,tamiya_75026_v1,current_limited_stall,1361031,1218,24370,243700,0
2026-09-03T20:54:10.727,tamiya_75026_v1,current_limited_stall,1361041,1241,24375,243750,0
2026-09-03T20:54:10.736,tamiya_75026_v1,current_limited_stall,1361050,1221,24387,243875,0
2026-09-03T20:54:10.746,tamiya_75026_v1,current_limited_stall,1361060,1219,24390,243900,2
2026-09-03T20:54:10.756,tamiya_75026_v1,current_limited_stall,1361070,1215,24337,243375,3
2026-09-03T20:54:10.766,tamiya_75026_v1,current_limited_stall,1361080,1218,24385,243850,0
2026-09-03T20:54:10.777,tamiya_75026_v1,current_limited_stall,1361091,1172,24255,242550,0
2026-09-03T20:54:10.786,tamiya_75026_v1,current_limited_stall,1361100,1150,24622,246225,0
2026-09-03T20:54:10.796,tamiya_75026_v1,current_limited_stall,1361110,1148,24350,243500,0
2026-09-03T20:54:10.806,tamiya_75026_v1,current_limited_stall,1361120,1197,24342,243425,0
2026-09-03T20:54:10.816,tamiya_75026_v1,current_limited_stall,1361130,1236,24277,242775,0
2026-09-03T20:54:10.827,tamiya_75026_v1,current_limited_stall,1361141,1243,24537,245375,0
2026-09-03T20:54:10.836,tamiya_75026_v1,current_limited_stall,1361150,1221,24237,242375,0
2026-09-03T20:54:10.846,tamiya_75026_v1,current_limited_stall,1361160,1243,23652,236525,0
2026-09-03T20:54:10.856,tamiya_75026_v1,current_limited_stall,1361170,1326,23225,232250,0
2026-09-03T20:54:10.866,tamiya_75026_v1,current_limited_stall,1361180,1396,24245,242450,0
2026-09-03T20:54:10.877,tamiya_75026_v1,current_limited_stall,1361191,1413,24670,246700,0
2026-09-03T20:54:10.886,tamiya_75026_v1,current_limited_stall,1361200,1337,23197,231975,0
2026-09-03T20:54:10.896,tamiya_75026_v1,current_limited_stall,1361210,1263,24405,244050,0
